@relation kd100-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,31-40,41-50,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Donnerstag,Dienstag,Freitag,Samstag,Mittwoch}
@attribute Einkaufsuhrzeit {'<10 Uhr','12-14 Uhr','>17 Uhr','10-12 Uhr','14-17 Uhr'}
@attribute Wohnort {'< 10 km','> 25 km','10 - 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
m,18-30,nein,Partnerschaft,ja,Donnerstag,'>17 Uhr','10 - 25 km',3200-<4500,75,20,?,?,?,?,3,?,11,20,?,?,?,12,?,9
m,>60,nein,ledig,nein,Montag,'<10 Uhr','10 - 25 km',3200-<4500,72,11,?,?,8,?,?,?,?,?,?,32,?,?,?,21
w,31-40,ja,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,106,?,?,6,36,?,20,?,?,?,?,?,?,?,44,?
w,>60,ja,Partnerschaft,nein,Freitag,'<10 Uhr','< 10 km',2000-<3200,95,?,?,?,19,9,7,24,?,?,?,?,36,?,?,?
m,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,83,9,?,?,18,?,?,?,?,?,36,14,6,?,?,?
w,51-60,ja,ledig,nein,Dienstag,'12-14 Uhr','< 10 km',1000-<2000,60,28,?,?,6,?,8,11,?,?,?,?,7,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',>4500,144,12,?,?,16,?,2,6,?,?,10,6,16,4,72,?
w,>60,nein,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',<1000,85,?,?,?,7,?,11,9,?,?,30,?,4,?,24,?
w,18-30,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',3200-<4500,222,?,?,28,?,?,54,?,140,?,?,?,?,?,?,?
m,18-30,ja,Partnerschaft,ja,Mittwoch,'14-17 Uhr','< 10 km',3200-<4500,302,26,?,?,?,?,66,?,14,8,?,6,171,?,?,11
m,18-30,ja,Partnerschaft,nein,Freitag,'>17 Uhr','10 - 25 km',3200-<4500,65,4,?,?,?,16,9,?,4,10,?,16,?,?,?,6
w,41-50,ja,Partnerschaft,ja,Montag,'14-17 Uhr','> 25 km',1000-<2000,91,?,?,?,?,?,?,?,?,?,?,?,?,?,91,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',2000-<3200,187,?,?,?,25,?,10,22,?,?,?,?,11,35,?,84
w,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Mittwoch,'14-17 Uhr','< 10 km',1000-<2000,91,21,24,?,?,?,?,?,32,?,8,6,?,?,?,?
w,18-30,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',1000-<2000,123,?,72,?,?,3,?,?,?,?,?,?,48,?,?,?
w,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,12,?,?,4,8,?,?,?,?,?,?,?,?,?,?,?
w,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',>4500,276,?,?,?,3,?,6,8,?,224,?,16,19,?,?,?
w,18-30,ja,ledig,ja,Freitag,'14-17 Uhr','10 - 25 km',<1000,130,?,10,?,?,88,?,?,?,?,32,?,?,?,?,?
w,31-40,ja,ledig,ja,Montag,'12-14 Uhr','10 - 25 km',>4500,97,?,25,?,?,?,?,?,?,72,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,88,16,?,?,?,?,?,?,66,?,?,6,?,?,?,?
m,>60,ja,Partnerschaft,nein,Donnerstag,'14-17 Uhr','> 25 km',3200-<4500,54,9,?,?,19,?,?,?,?,?,?,?,4,?,?,22
m,18-30,ja,Partnerschaft,nein,Donnerstag,'>17 Uhr','< 10 km',2000-<3200,58,14,?,9,?,?,2,?,15,9,?,?,?,?,?,9
m,>60,ja,Partnerschaft,nein,Montag,'10-12 Uhr','< 10 km',1000-<2000,266,12,108,?,7,?,?,?,?,?,?,?,18,?,3,118
w,>60,ja,ledig,nein,Samstag,'14-17 Uhr','< 10 km',2000-<3200,50,?,?,?,24,?,?,8,?,?,?,?,18,?,?,?
m,51-60,ja,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',2000-<3200,40,?,?,4,?,?,?,?,?,?,?,?,?,18,?,18
m,18-30,nein,Partnerschaft,ja,Dienstag,'14-17 Uhr','10 - 25 km',>4500,261,5,44,5,?,?,6,60,8,42,?,?,?,?,84,7
w,>60,nein,ledig,nein,Dienstag,'>17 Uhr','< 10 km',>4500,405,?,?,?,22,72,3,2,126,?,?,?,36,108,?,36
w,18-30,nein,Partnerschaft,ja,Montag,'12-14 Uhr','< 10 km',>4500,38,?,28,?,?,?,?,10,?,?,?,?,?,?,?,?
w,18-30,nein,Partnerschaft,nein,Montag,'12-14 Uhr','10 - 25 km',1000-<2000,70,?,?,?,?,?,?,?,?,?,30,?,?,?,40,?
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,279,12,?,?,?,81,2,14,4,34,?,15,95,?,12,10
m,31-40,ja,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,92,10,24,?,?,?,44,?,?,?,?,9,?,?,?,5
w,18-30,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',>4500,308,?,49,?,?,?,?,60,160,?,?,24,?,?,15,?
m,18-30,nein,ledig,ja,Dienstag,'12-14 Uhr','< 10 km',3200-<4500,309,5,?,?,?,?,35,?,242,27,?,?,?,?,?,?
w,41-50,nein,ledig,ja,Donnerstag,'>17 Uhr','< 10 km',2000-<3200,56,?,?,?,16,40,?,?,?,?,?,?,?,?,?,?
m,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,23,2,6,?,11,?,?,?,?,?,?,?,2,?,?,2
w,41-50,nein,ledig,ja,Dienstag,'12-14 Uhr','< 10 km',<1000,375,45,?,?,?,?,152,?,110,?,?,?,28,?,?,40
w,31-40,nein,ledig,nein,Mittwoch,'12-14 Uhr','10 - 25 km',1000-<2000,34,?,?,?,?,?,?,?,?,24,?,?,?,?,?,10
m,18-30,ja,ledig,ja,Freitag,'12-14 Uhr','< 10 km',1000-<2000,96,7,?,4,?,?,14,?,50,5,8,?,?,?,?,8
w,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',2000-<3200,222,36,?,?,63,27,?,?,96,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Montag,'>17 Uhr','< 10 km',3200-<4500,3,?,?,?,?,?,?,?,?,?,?,?,?,3,?,?
w,>60,nein,ledig,nein,Montag,'10-12 Uhr','< 10 km',2000-<3200,77,?,?,12,19,?,13,12,?,?,?,?,21,?,?,?
w,18-30,ja,Partnerschaft,nein,Samstag,'12-14 Uhr','10 - 25 km',3200-<4500,55,?,10,?,?,?,?,?,?,?,?,45,?,?,?,?
m,>60,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,59,7,?,9,13,?,16,?,?,?,?,?,1,?,?,13
w,18-30,ja,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',2000-<3200,33,?,?,?,?,?,?,33,?,?,?,?,?,?,?,?
m,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',2000-<3200,22,11,?,?,2,?,?,?,?,?,?,?,2,?,?,7
w,31-40,ja,Partnerschaft,nein,Montag,'14-17 Uhr','< 10 km',2000-<3200,91,?,?,?,?,?,?,?,10,?,?,?,?,81,?,?
m,>60,nein,Partnerschaft,ja,Donnerstag,'10-12 Uhr','< 10 km',3200-<4500,66,23,?,?,8,?,?,?,?,?,?,?,7,20,?,8
m,18-30,nein,Partnerschaft,nein,Mittwoch,'>17 Uhr','> 25 km',<1000,46,1,?,?,?,?,13,?,10,16,?,?,?,?,?,6
w,31-40,nein,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',<1000,8,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?
m,18-30,nein,ledig,ja,Donnerstag,'14-17 Uhr','> 25 km',2000-<3200,201,38,?,?,?,?,8,?,4,49,?,?,2,10,90,?
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',3200-<4500,102,?,64,?,2,?,1,13,?,?,?,?,22,?,?,?
m,41-50,nein,ledig,ja,Mittwoch,'10-12 Uhr','> 25 km',>4500,167,7,?,?,?,?,?,42,?,19,?,15,?,?,81,3
w,51-60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',>4500,178,?,40,?,11,?,10,30,?,?,?,?,19,?,?,68
m,31-40,nein,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,184,1,72,?,?,?,?,?,108,?,?,?,?,?,?,3
w,>60,nein,ledig,nein,Dienstag,'<10 Uhr','< 10 km',<1000,244,12,?,?,31,?,8,22,32,?,?,?,22,?,?,117
w,51-60,nein,Partnerschaft,ja,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,329,?,?,12,15,?,7,43,245,?,?,?,7,?,?,?
m,18-30,ja,ledig,nein,Montag,'12-14 Uhr','> 25 km',<1000,94,4,12,14,6,?,19,?,13,10,?,15,?,?,?,1
m,18-30,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,285,5,?,?,?,?,18,?,221,13,?,?,?,?,28,?
w,>60,ja,Partnerschaft,nein,Mittwoch,'<10 Uhr','< 10 km',3200-<4500,198,20,28,?,42,42,?,21,?,?,12,?,33,?,?,?
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','> 25 km',2000-<3200,48,1,?,?,?,?,14,?,6,18,?,?,?,?,?,9
w,>60,nein,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',3200-<4500,175,?,?,?,58,?,76,15,?,?,?,6,20,?,?,?
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',>4500,119,?,?,?,36,?,7,9,?,?,10,?,27,?,?,30
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,533,14,48,3,?,?,?,99,369,?,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',3200-<4500,531,?,?,?,?,21,?,?,36,119,?,?,100,?,189,66
w,18-30,nein,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',<1000,114,?,?,24,?,?,?,90,?,?,?,?,?,?,?,?
w,31-40,nein,Partnerschaft,nein,Dienstag,'14-17 Uhr','10 - 25 km',1000-<2000,18,12,?,?,?,?,?,?,?,?,?,6,?,?,?,?
m,>60,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,178,2,?,?,12,?,?,?,?,135,?,?,17,?,?,12
m,18-30,ja,ledig,nein,Dienstag,'12-14 Uhr','< 10 km',>4500,130,14,8,3,?,?,1,?,9,17,?,?,?,65,?,13
m,51-60,ja,ledig,nein,Montag,'>17 Uhr','< 10 km',<1000,47,13,?,?,25,?,?,?,?,?,?,?,?,?,?,9
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,229,?,?,?,19,52,11,115,?,?,30,?,2,?,?,?
m,18-30,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,398,13,24,?,?,?,15,?,78,116,3,?,?,16,120,13
w,51-60,nein,ledig,ja,Freitag,'12-14 Uhr','< 10 km',<1000,51,?,?,?,19,?,5,12,?,?,?,?,15,?,?,?
w,41-50,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',3200-<4500,27,?,?,?,?,?,?,?,?,?,?,27,?,?,?,?
m,18-30,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,148,2,?,?,?,?,116,?,11,16,?,?,?,?,?,3
w,18-30,ja,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,223,?,?,?,?,?,28,?,?,48,30,?,117,?,?,?
m,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',<1000,150,33,?,1,10,?,?,72,?,?,18,?,3,?,?,13
w,41-50,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,210,?,?,?,?,?,?,78,76,?,20,?,?,36,?,?
w,31-40,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',3200-<4500,99,?,?,4,?,?,51,?,?,?,?,?,44,?,?,?
w,>60,nein,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,159,?,?,?,30,?,12,93,?,?,?,?,24,?,?,?
w,>60,nein,ledig,nein,Freitag,'>17 Uhr','> 25 km',<1000,246,?,?,?,25,?,8,2,195,?,?,?,16,?,?,?
w,51-60,nein,ledig,ja,Dienstag,'10-12 Uhr','10 - 25 km',<1000,414,?,6,?,9,?,8,16,?,144,?,?,119,?,112,?
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,88,2,18,?,?,?,10,?,45,9,?,?,?,?,?,4
w,31-40,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',<1000,119,?,?,16,?,?,?,?,?,100,?,3,?,?,?,?
m,>60,ja,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,143,12,?,?,8,?,?,?,78,?,24,?,12,?,?,9
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','> 25 km',2000-<3200,164,?,?,?,22,?,5,11,?,?,?,?,18,?,?,108
w,41-50,nein,ledig,nein,Mittwoch,'12-14 Uhr','< 10 km',3200-<4500,74,?,?,28,16,?,?,?,?,30,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',>4500,105,?,?,?,12,66,4,1,?,?,?,?,22,?,?,?
w,18-30,ja,Partnerschaft,nein,Donnerstag,'10-12 Uhr','10 - 25 km',3200-<4500,7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7
m,51-60,nein,Partnerschaft,nein,Mittwoch,'12-14 Uhr','< 10 km',1000-<2000,194,3,?,14,?,?,?,?,140,?,27,?,?,?,?,10
w,>60,ja,ledig,nein,Montag,'<10 Uhr','10 - 25 km',<1000,211,?,?,24,12,72,11,7,29,?,45,?,11,?,?,?
w,18-30,nein,ledig,nein,Freitag,'12-14 Uhr','< 10 km',<1000,201,25,?,?,?,?,15,?,?,?,?,?,96,65,?,?
w,>60,ja,ledig,nein,Freitag,'10-12 Uhr','< 10 km',<1000,291,12,20,?,54,?,12,25,135,?,7,?,26,?,?,?
m,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',3200-<4500,176,?,?,?,18,9,?,?,?,?,?,?,1,144,?,4
m,18-30,nein,Partnerschaft,ja,Samstag,'>17 Uhr','< 10 km',1000-<2000,114,5,?,?,?,?,20,?,18,69,?,?,?,?,?,2
w,41-50,ja,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',2000-<3200,42,8,?,2,?,?,?,?,?,?,32,?,?,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',3200-<4500,173,13,?,?,?,?,7,?,2,6,?,?,72,?,60,13
m,>60,ja,ledig,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,237,12,?,?,12,?,48,120,?,?,?,21,5,?,?,19
m,31-40,nein,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',>4500,134,1,?,?,?,?,?,?,?,133,?,?,?,?,?,?
w,>60,nein,ledig,nein,Montag,'14-17 Uhr','10 - 25 km',1000-<2000,93,?,?,?,8,?,2,27,?,?,27,?,29,?,?,?
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,136,?,?,?,23,?,2,22,?,24,?,2,3,60,?,?
m,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',<1000,77,12,?,?,?,?,16,?,19,18,?,?,?,?,?,12
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',3200-<4500,163,20,?,?,4,?,2,20,?,?,?,27,11,?,13,66
w,18-30,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','> 25 km',2000-<3200,53,?,15,?,?,18,?,?,?,?,20,?,?,?,?,?
w,51-60,ja,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',<1000,81,?,40,?,15,?,8,11,?,?,?,?,7,?,?,?
w,41-50,ja,ledig,ja,Montag,'14-17 Uhr','< 10 km',1000-<2000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',2000-<3200,246,?,18,?,17,?,13,14,?,?,?,16,32,?,136,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',3200-<4500,260,?,?,?,17,?,14,?,?,?,88,?,15,?,?,126
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,175,?,?,?,9,?,6,12,91,?,12,?,15,30,?,?
m,18-30,ja,ledig,nein,Dienstag,'12-14 Uhr','10 - 25 km',1000-<2000,89,18,?,7,24,?,6,?,18,3,?,?,?,?,?,13
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,320,?,?,?,16,?,156,133,?,?,?,?,15,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,16,?,?,?,7,?,1,1,?,?,?,?,7,?,?,?
w,>60,ja,Partnerschaft,ja,Samstag,'<10 Uhr','< 10 km',1000-<2000,317,18,?,?,31,16,140,10,?,21,48,?,33,?,?,?
w,>60,ja,Partnerschaft,nein,Montag,'<10 Uhr','< 10 km',<1000,123,?,?,?,33,?,14,8,?,?,30,?,34,4,?,?
w,18-30,ja,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',3200-<4500,268,?,?,?,?,?,?,?,?,184,?,?,?,?,84,?
m,18-30,ja,ledig,ja,Samstag,'>17 Uhr','> 25 km',2000-<3200,125,6,?,?,?,?,1,34,9,48,?,24,?,?,?,3
w,41-50,nein,Partnerschaft,ja,Donnerstag,'12-14 Uhr','< 10 km',<1000,99,?,12,4,48,?,?,?,?,?,35,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,97,?,?,?,26,?,3,4,?,?,30,5,29,?,?,?
w,18-30,nein,Partnerschaft,nein,Freitag,'12-14 Uhr','< 10 km',1000-<2000,232,12,?,?,?,?,?,?,?,130,?,?,90,?,?,?
w,51-60,nein,Partnerschaft,ja,Samstag,'12-14 Uhr','10 - 25 km',>4500,116,?,?,?,4,?,10,75,?,?,12,?,15,?,?,?
m,18-30,nein,Partnerschaft,nein,Montag,'14-17 Uhr','< 10 km',1000-<2000,162,5,?,?,?,?,3,?,125,17,?,?,?,?,?,12
w,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,60,?,?,36,?,?,?,?,?,?,?,?,?,24,?,?
m,18-30,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',<1000,86,7,3,?,40,?,16,?,16,3,?,?,?,?,?,1
w,18-30,nein,Partnerschaft,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,23,?,21,2,?,?,?,?,?,?,?,?,?,?,?,?
w,31-40,ja,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',2000-<3200,12,?,?,?,?,?,?,?,?,?,?,12,?,?,?,?
w,41-50,ja,ledig,nein,Samstag,'12-14 Uhr','< 10 km',1000-<2000,97,?,?,?,?,?,?,55,?,?,?,?,?,15,27,?
m,41-50,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,94,2,?,?,9,?,?,?,?,?,?,?,45,27,?,11
m,18-30,nein,Partnerschaft,nein,Montag,'14-17 Uhr','10 - 25 km',1000-<2000,95,11,?,16,?,20,11,?,15,15,?,?,?,?,?,7
w,18-30,ja,ledig,nein,Samstag,'12-14 Uhr','< 10 km',>4500,135,?,?,?,?,?,126,?,?,?,?,?,?,9,?,?
w,41-50,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',2000-<3200,108,?,?,?,?,?,?,?,?,?,?,?,?,108,?,?
w,18-30,nein,Partnerschaft,ja,Montag,'12-14 Uhr','< 10 km',2000-<3200,99,?,?,?,?,?,11,?,?,12,?,36,?,?,40,?
w,18-30,nein,ledig,ja,Freitag,'12-14 Uhr','10 - 25 km',2000-<3200,160,4,?,?,?,?,?,126,?,?,?,?,30,?,?,?
m,18-30,ja,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,82,19,?,?,5,?,20,?,2,7,?,24,?,?,?,5
w,18-30,nein,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',2000-<3200,18,12,?,?,?,?,?,6,?,?,?,?,?,?,?,?
w,41-50,nein,Partnerschaft,ja,Montag,'>17 Uhr','< 10 km',2000-<3200,176,?,?,?,?,?,?,?,176,?,?,?,?,?,?,?
m,18-30,ja,ledig,ja,Mittwoch,'<10 Uhr','< 10 km',2000-<3200,52,11,?,?,?,?,8,?,11,19,?,2,?,?,?,1
w,>60,nein,ledig,nein,Montag,'14-17 Uhr','< 10 km',1000-<2000,112,?,?,3,10,5,13,8,?,40,?,?,33,?,?,?
w,51-60,ja,Partnerschaft,nein,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,27,?,?,?,11,?,7,2,?,?,?,?,7,?,?,?
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',2000-<3200,178,10,42,?,35,?,?,75,?,?,?,?,12,?,?,4
w,18-30,nein,Partnerschaft,ja,Freitag,'14-17 Uhr','10 - 25 km',1000-<2000,343,8,?,?,?,?,?,?,195,54,?,8,?,?,?,78
w,18-30,nein,ledig,ja,Mittwoch,'10-12 Uhr','< 10 km',1000-<2000,139,?,?,?,?,?,?,36,?,?,?,12,?,91,?,?
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',2000-<3200,41,3,?,?,?,11,?,?,?,?,?,?,?,27,?,?
w,18-30,nein,Partnerschaft,ja,Montag,'10-12 Uhr','< 10 km',1000-<2000,186,?,12,?,7,?,77,?,?,?,?,?,90,?,?,?
w,51-60,nein,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,85,?,?,?,16,?,4,14,?,?,8,?,15,?,28,?
m,>60,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,266,8,?,?,12,81,?,56,?,15,?,?,2,?,84,8
w,51-60,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,176,18,?,?,4,?,9,68,12,56,?,6,3,?,?,?
w,18-30,ja,ledig,nein,Donnerstag,'12-14 Uhr','> 25 km',1000-<2000,151,?,30,1,?,?,?,?,?,?,?,?,?,?,?,120
w,41-50,ja,ledig,nein,Montag,'>17 Uhr','< 10 km',2000-<3200,30,?,?,?,30,?,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',>4500,72,?,?,16,?,?,?,56,?,?,?,?,?,?,?,?
w,31-40,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,154,?,?,?,?,?,?,?,154,?,?,?,?,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',<1000,186,33,?,5,?,?,5,?,123,9,?,?,?,?,?,11
m,18-30,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',>4500,117,1,?,?,?,25,70,?,8,13,?,?,?,?,?,?
m,41-50,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',2000-<3200,20,?,?,?,?,?,?,?,12,?,?,?,?,?,?,8
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,85,?,?,15,?,?,?,?,?,?,?,?,?,70,?,?
m,18-30,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',2000-<3200,108,9,?,?,42,?,1,?,30,21,?,?,?,?,?,5
m,>60,nein,Partnerschaft,nein,Mittwoch,'10-12 Uhr','10 - 25 km',3200-<4500,213,11,?,4,5,?,?,60,?,?,18,27,19,?,?,69
m,18-30,ja,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',1000-<2000,192,4,72,?,?,?,13,18,11,9,?,?,?,64,?,1
w,41-50,nein,Partnerschaft,nein,Montag,'12-14 Uhr','< 10 km',>4500,70,?,3,?,25,?,?,?,?,?,42,?,?,?,?,?
w,>60,nein,Partnerschaft,ja,Samstag,'>17 Uhr','< 10 km',3200-<4500,333,?,?,?,33,?,6,20,?,140,?,?,90,30,14,?
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,36,1,?,?,?,?,13,?,10,1,?,?,?,?,?,11
m,18-30,ja,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',3200-<4500,224,1,?,35,42,?,16,?,13,18,?,?,?,?,?,99
m,18-30,nein,ledig,ja,Montag,'12-14 Uhr','< 10 km',1000-<2000,181,16,?,?,?,66,11,?,13,12,?,?,?,?,?,63
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','10 - 25 km',>4500,115,?,?,?,21,?,10,54,?,?,?,?,20,?,?,10
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',<1000,164,?,?,8,19,?,6,22,?,?,?,18,19,?,?,72
w,>60,nein,Partnerschaft,nein,Montag,'<10 Uhr','10 - 25 km',1000-<2000,114,?,?,6,1,?,77,22,?,?,?,?,8,?,?,?
w,51-60,ja,ledig,ja,Samstag,'>17 Uhr','10 - 25 km',2000-<3200,36,?,?,?,?,?,20,6,?,?,?,?,4,6,?,?
m,18-30,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','10 - 25 km',<1000,102,6,?,?,?,?,13,?,63,16,?,?,?,?,?,4
w,18-30,nein,Partnerschaft,nein,Montag,'12-14 Uhr','< 10 km',<1000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Mittwoch,'10-12 Uhr','< 10 km',3200-<4500,120,?,?,?,10,?,7,6,?,?,?,?,25,?,72,?
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,219,11,?,?,?,?,22,?,12,20,?,?,?,63,78,13
m,18-30,nein,Partnerschaft,nein,Samstag,'>17 Uhr','10 - 25 km',2000-<3200,237,5,3,8,?,72,?,?,143,3,?,?,?,?,?,3
m,>60,nein,Partnerschaft,nein,Montag,'10-12 Uhr','< 10 km',1000-<2000,156,3,36,?,17,?,84,?,?,?,?,?,5,?,?,11
m,>60,ja,Partnerschaft,nein,Montag,'<10 Uhr','10 - 25 km',2000-<3200,113,8,?,?,14,?,?,40,?,?,?,?,3,40,?,8
