Geschlecht,Alter,Kinder,Familienstand,Berufstaetig,Einkaufstag,Einkaufsuhrzeit,Wohnort,Haushaltsnettoeinkommen,Einkaufssumme,Fertiggerichte,Tiefkuehlware,Milchprodukte,Backwaren,Obst/Gemuese,Spirituosen,Tiernahrung,Bier,Frischfleisch,Drogerieartikel,Konserven,Kaffee/Tee,Suessigkeiten,Wurstwaren,Schreibwaren
w,18-30,nein,ledig,nein,Mittwoch,14-17 Uhr,< 10 km,1000-<2000,91,21,24,0,0,0,0,0,32,0,8,6,0,0,0,0
w,18-30,nein,ledig,nein,Montag,12-14 Uhr,10 - 25 km,1000-<2000,123,0,72,0,0,3,0,0,0,0,0,0,48,0,0,0
w,31-40,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,12,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0
w,>60,ja,ledig,nein,Mittwoch,<10 Uhr,< 10 km,>4500,276,0,0,0,3,0,6,8,0,224,0,16,19,0,0,0
w,18-30,ja,ledig,ja,Freitag,14-17 Uhr,10 - 25 km,<1000,130,0,10,0,0,88,0,0,0,0,32,0,0,0,0,0
w,31-40,ja,ledig,ja,Montag,12-14 Uhr,10 - 25 km,>4500,97,0,25,0,0,0,0,0,0,72,0,0,0,0,0,0
w,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,88,16,0,0,0,0,0,0,66,0,0,6,0,0,0,0
m,>60,ja,Partnerschaft,nein,Donnerstag,14-17 Uhr,> 25 km,3200-<4500,54,9,0,0,19,0,0,0,0,0,0,0,4,0,0,22
m,18-30,ja,Partnerschaft,nein,Donnerstag,>17 Uhr,< 10 km,2000-<3200,58,14,0,9,0,0,2,0,15,9,0,0,0,0,0,9
m,>60,ja,Partnerschaft,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,266,12,108,0,7,0,0,0,0,0,0,0,18,0,3,118
w,>60,ja,ledig,nein,Samstag,14-17 Uhr,< 10 km,2000-<3200,50,0,0,0,24,0,0,8,0,0,0,0,18,0,0,0
m,51-60,ja,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,2000-<3200,40,0,0,4,0,0,0,0,0,0,0,0,0,18,0,18
m,18-30,nein,Partnerschaft,ja,Dienstag,14-17 Uhr,10 - 25 km,>4500,261,5,44,5,0,0,6,60,8,42,0,0,0,0,84,7
w,>60,nein,ledig,nein,Dienstag,>17 Uhr,< 10 km,>4500,405,0,0,0,22,72,3,2,126,0,0,0,36,108,0,36
w,18-30,nein,Partnerschaft,ja,Montag,12-14 Uhr,< 10 km,>4500,38,0,28,0,0,0,0,10,0,0,0,0,0,0,0,0
w,18-30,nein,Partnerschaft,nein,Montag,12-14 Uhr,10 - 25 km,1000-<2000,70,0,0,0,0,0,0,0,0,0,30,0,0,0,40,0
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,279,12,0,0,0,81,2,14,4,34,0,15,95,0,12,10
m,31-40,ja,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,92,10,24,0,0,0,44,0,0,0,0,9,0,0,0,5
w,18-30,nein,Partnerschaft,ja,Samstag,12-14 Uhr,< 10 km,>4500,308,0,49,0,0,0,0,60,160,0,0,24,0,0,15,0
m,18-30,nein,ledig,ja,Dienstag,12-14 Uhr,< 10 km,3200-<4500,309,5,0,0,0,0,35,0,242,27,0,0,0,0,0,0
w,41-50,nein,ledig,ja,Donnerstag,>17 Uhr,< 10 km,2000-<3200,56,0,0,0,16,40,0,0,0,0,0,0,0,0,0,0
m,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,10 - 25 km,1000-<2000,23,2,6,0,11,0,0,0,0,0,0,0,2,0,0,2
w,41-50,nein,ledig,ja,Dienstag,12-14 Uhr,< 10 km,<1000,375,45,0,0,0,0,152,0,110,0,0,0,28,0,0,40
w,31-40,nein,ledig,nein,Mittwoch,12-14 Uhr,10 - 25 km,1000-<2000,34,0,0,0,0,0,0,0,0,24,0,0,0,0,0,10
m,18-30,ja,ledig,ja,Freitag,12-14 Uhr,< 10 km,1000-<2000,96,7,0,4,0,0,14,0,50,5,8,0,0,0,0,8
w,18-30,ja,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,2000-<3200,222,36,0,0,63,27,0,0,96,0,0,0,0,0,0,0
w,18-30,nein,ledig,nein,Montag,>17 Uhr,< 10 km,3200-<4500,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
w,>60,nein,ledig,nein,Montag,10-12 Uhr,< 10 km,2000-<3200,77,0,0,12,19,0,13,12,0,0,0,0,21,0,0,0
w,18-30,ja,Partnerschaft,nein,Samstag,12-14 Uhr,10 - 25 km,3200-<4500,55,0,10,0,0,0,0,0,0,0,0,45,0,0,0,0
m,>60,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,59,7,0,9,13,0,16,0,0,0,0,0,1,0,0,13
w,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
m,>60,ja,ledig,nein,Mittwoch,<10 Uhr,< 10 km,2000-<3200,22,11,0,0,2,0,0,0,0,0,0,0,2,0,0,7
w,31-40,ja,Partnerschaft,nein,Montag,14-17 Uhr,< 10 km,2000-<3200,91,0,0,0,0,0,0,0,10,0,0,0,0,81,0,0
m,>60,nein,Partnerschaft,ja,Donnerstag,10-12 Uhr,< 10 km,3200-<4500,66,23,0,0,8,0,0,0,0,0,0,0,7,20,0,8
m,18-30,nein,Partnerschaft,nein,Mittwoch,>17 Uhr,> 25 km,<1000,46,1,0,0,0,0,13,0,10,16,0,0,0,0,0,6
w,31-40,nein,ledig,ja,Donnerstag,10-12 Uhr,< 10 km,<1000,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
m,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,> 25 km,2000-<3200,201,38,0,0,0,0,8,0,4,49,0,0,2,10,90,0
w,>60,nein,ledig,nein,Montag,<10 Uhr,< 10 km,3200-<4500,102,0,64,0,2,0,1,13,0,0,0,0,22,0,0,0
m,41-50,nein,ledig,ja,Mittwoch,10-12 Uhr,> 25 km,>4500,167,7,0,0,0,0,0,42,0,19,0,15,0,0,81,3
w,51-60,nein,ledig,nein,Samstag,<10 Uhr,10 - 25 km,>4500,178,0,40,0,11,0,10,30,0,0,0,0,19,0,0,68
m,31-40,nein,ledig,ja,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,184,1,72,0,0,0,0,0,108,0,0,0,0,0,0,3
w,>60,nein,ledig,nein,Dienstag,<10 Uhr,< 10 km,<1000,244,12,0,0,31,0,8,22,32,0,0,0,22,0,0,117
w,51-60,nein,Partnerschaft,ja,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,329,0,0,12,15,0,7,43,245,0,0,0,7,0,0,0
m,18-30,ja,ledig,nein,Montag,12-14 Uhr,> 25 km,<1000,94,4,12,14,6,0,19,0,13,10,0,15,0,0,0,1
m,18-30,nein,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,285,5,0,0,0,0,18,0,221,13,0,0,0,0,28,0
w,>60,ja,Partnerschaft,nein,Mittwoch,<10 Uhr,< 10 km,3200-<4500,198,20,28,0,42,42,0,21,0,0,12,0,33,0,0,0
m,18-30,nein,ledig,nein,Samstag,>17 Uhr,> 25 km,2000-<3200,48,1,0,0,0,0,14,0,6,18,0,0,0,0,0,9
w,>60,nein,ledig,ja,Mittwoch,<10 Uhr,10 - 25 km,3200-<4500,175,0,0,0,58,0,76,15,0,0,0,6,20,0,0,0
w,>60,ja,ledig,nein,Samstag,<10 Uhr,10 - 25 km,>4500,119,0,0,0,36,0,7,9,0,0,10,0,27,0,0,30
w,18-30,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,<1000,533,14,48,3,0,0,0,99,369,0,0,0,0,0,0,0
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,531,0,0,0,0,21,0,0,36,119,0,0,100,0,189,66
w,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,<1000,114,0,0,24,0,0,0,90,0,0,0,0,0,0,0,0
w,31-40,nein,Partnerschaft,nein,Dienstag,14-17 Uhr,10 - 25 km,1000-<2000,18,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0
m,>60,nein,Partnerschaft,nein,Donnerstag,<10 Uhr,< 10 km,3200-<4500,178,2,0,0,12,0,0,0,0,135,0,0,17,0,0,12
m,18-30,ja,ledig,nein,Dienstag,12-14 Uhr,< 10 km,>4500,130,14,8,3,0,0,1,0,9,17,0,0,0,65,0,13
m,51-60,ja,ledig,nein,Montag,>17 Uhr,< 10 km,<1000,47,13,0,0,25,0,0,0,0,0,0,0,0,0,0,9
w,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,229,0,0,0,19,52,11,115,0,0,30,0,2,0,0,0
m,18-30,nein,Partnerschaft,ja,Donnerstag,12-14 Uhr,10 - 25 km,<1000,398,13,24,0,0,0,15,0,78,116,3,0,0,16,120,13
w,51-60,nein,ledig,ja,Freitag,12-14 Uhr,< 10 km,<1000,51,0,0,0,19,0,5,12,0,0,0,0,15,0,0,0
w,41-50,nein,Partnerschaft,nein,Samstag,14-17 Uhr,< 10 km,3200-<4500,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
m,18-30,nein,Partnerschaft,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,148,2,0,0,0,0,116,0,11,16,0,0,0,0,0,3
w,18-30,ja,ledig,nein,Montag,12-14 Uhr,< 10 km,1000-<2000,223,0,0,0,0,0,28,0,0,48,30,0,117,0,0,0
m,>60,nein,ledig,nein,Mittwoch,<10 Uhr,< 10 km,<1000,150,33,0,1,10,0,0,72,0,0,18,0,3,0,0,13
w,41-50,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,210,0,0,0,0,0,0,78,76,0,20,0,0,36,0,0
w,31-40,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,3200-<4500,99,0,0,4,0,0,51,0,0,0,0,0,44,0,0,0
w,>60,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,159,0,0,0,30,0,12,93,0,0,0,0,24,0,0,0
w,>60,nein,ledig,nein,Freitag,>17 Uhr,> 25 km,<1000,246,0,0,0,25,0,8,2,195,0,0,0,16,0,0,0
w,51-60,nein,ledig,ja,Dienstag,10-12 Uhr,10 - 25 km,<1000,414,0,6,0,9,0,8,16,0,144,0,0,119,0,112,0
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,88,2,18,0,0,0,10,0,45,9,0,0,0,0,0,4
w,31-40,nein,ledig,ja,Donnerstag,<10 Uhr,< 10 km,<1000,119,0,0,16,0,0,0,0,0,100,0,3,0,0,0,0
m,>60,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,143,12,0,0,8,0,0,0,78,0,24,0,12,0,0,9
w,>60,ja,ledig,nein,Samstag,<10 Uhr,> 25 km,2000-<3200,164,0,0,0,22,0,5,11,0,0,0,0,18,0,0,108
w,41-50,nein,ledig,nein,Mittwoch,12-14 Uhr,< 10 km,3200-<4500,74,0,0,28,16,0,0,0,0,30,0,0,0,0,0,0
w,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,>4500,105,0,0,0,12,66,4,1,0,0,0,0,22,0,0,0
w,18-30,ja,Partnerschaft,nein,Donnerstag,10-12 Uhr,10 - 25 km,3200-<4500,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
m,51-60,nein,Partnerschaft,nein,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,194,3,0,14,0,0,0,0,140,0,27,0,0,0,0,10
w,>60,ja,ledig,nein,Montag,<10 Uhr,10 - 25 km,<1000,211,0,0,24,12,72,11,7,29,0,45,0,11,0,0,0
w,18-30,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,<1000,201,25,0,0,0,0,15,0,0,0,0,0,96,65,0,0
w,>60,ja,ledig,nein,Freitag,10-12 Uhr,< 10 km,<1000,291,12,20,0,54,0,12,25,135,0,7,0,26,0,0,0
m,>60,ja,ledig,nein,Mittwoch,<10 Uhr,10 - 25 km,3200-<4500,176,0,0,0,18,9,0,0,0,0,0,0,1,144,0,4
m,18-30,nein,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,114,5,0,0,0,0,20,0,18,69,0,0,0,0,0,2
w,41-50,ja,ledig,nein,Samstag,14-17 Uhr,10 - 25 km,2000-<3200,42,8,0,2,0,0,0,0,0,0,32,0,0,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,173,13,0,0,0,0,7,0,2,6,0,0,72,0,60,13
m,>60,ja,ledig,nein,Freitag,10-12 Uhr,< 10 km,1000-<2000,237,12,0,0,12,0,48,120,0,0,0,21,5,0,0,19
m,31-40,nein,ledig,nein,Montag,10-12 Uhr,10 - 25 km,>4500,134,1,0,0,0,0,0,0,0,133,0,0,0,0,0,0
w,>60,nein,ledig,nein,Montag,14-17 Uhr,10 - 25 km,1000-<2000,93,0,0,0,8,0,2,27,0,0,27,0,29,0,0,0
w,>60,nein,ledig,nein,Freitag,10-12 Uhr,< 10 km,1000-<2000,136,0,0,0,23,0,2,22,0,24,0,2,3,60,0,0
m,18-30,nein,ledig,nein,Donnerstag,>17 Uhr,< 10 km,<1000,77,12,0,0,0,0,16,0,19,18,0,0,0,0,0,12
w,>60,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,163,20,0,0,4,0,2,20,0,0,0,27,11,0,13,66
w,18-30,nein,Partnerschaft,nein,Donnerstag,<10 Uhr,> 25 km,2000-<3200,53,0,15,0,0,18,0,0,0,0,20,0,0,0,0,0
w,51-60,ja,ledig,ja,Donnerstag,10-12 Uhr,< 10 km,<1000,81,0,40,0,15,0,8,11,0,0,0,0,7,0,0,0
w,41-50,ja,ledig,ja,Montag,14-17 Uhr,< 10 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,>60,nein,ledig,ja,Donnerstag,<10 Uhr,< 10 km,2000-<3200,246,0,18,0,17,0,13,14,0,0,0,16,32,0,136,0
w,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,3200-<4500,260,0,0,0,17,0,14,0,0,0,88,0,15,0,0,126
w,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,1000-<2000,175,0,0,0,9,0,6,12,91,0,12,0,15,30,0,0
m,18-30,ja,ledig,nein,Dienstag,12-14 Uhr,10 - 25 km,1000-<2000,89,18,0,7,24,0,6,0,18,3,0,0,0,0,0,13
w,>60,ja,ledig,nein,Samstag,<10 Uhr,< 10 km,<1000,320,0,0,0,16,0,156,133,0,0,0,0,15,0,0,0
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,<1000,16,0,0,0,7,0,1,1,0,0,0,0,7,0,0,0
w,>60,ja,Partnerschaft,ja,Samstag,<10 Uhr,< 10 km,1000-<2000,317,18,0,0,31,16,140,10,0,21,48,0,33,0,0,0
w,>60,ja,Partnerschaft,nein,Montag,<10 Uhr,< 10 km,<1000,123,0,0,0,33,0,14,8,0,0,30,0,34,4,0,0
w,18-30,ja,ledig,nein,Montag,12-14 Uhr,10 - 25 km,3200-<4500,268,0,0,0,0,0,0,0,0,184,0,0,0,0,84,0
m,18-30,ja,ledig,ja,Samstag,>17 Uhr,> 25 km,2000-<3200,125,6,0,0,0,0,1,34,9,48,0,24,0,0,0,3
w,41-50,nein,Partnerschaft,ja,Donnerstag,12-14 Uhr,< 10 km,<1000,99,0,12,4,48,0,0,0,0,0,35,0,0,0,0,0
w,>60,nein,Partnerschaft,nein,Freitag,12-14 Uhr,10 - 25 km,1000-<2000,97,0,0,0,26,0,3,4,0,0,30,5,29,0,0,0
w,18-30,nein,Partnerschaft,nein,Freitag,12-14 Uhr,< 10 km,1000-<2000,232,12,0,0,0,0,0,0,0,130,0,0,90,0,0,0
w,51-60,nein,Partnerschaft,ja,Samstag,12-14 Uhr,10 - 25 km,>4500,116,0,0,0,4,0,10,75,0,0,12,0,15,0,0,0
m,18-30,nein,Partnerschaft,nein,Montag,14-17 Uhr,< 10 km,1000-<2000,162,5,0,0,0,0,3,0,125,17,0,0,0,0,0,12
w,31-40,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,60,0,0,36,0,0,0,0,0,0,0,0,0,24,0,0
m,18-30,nein,ledig,ja,Donnerstag,<10 Uhr,< 10 km,<1000,86,7,3,0,40,0,16,0,16,3,0,0,0,0,0,1
w,18-30,nein,Partnerschaft,nein,Montag,12-14 Uhr,< 10 km,1000-<2000,23,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0
w,31-40,ja,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,2000-<3200,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
w,41-50,ja,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,97,0,0,0,0,0,0,55,0,0,0,0,0,15,27,0
m,41-50,nein,Partnerschaft,nein,Donnerstag,12-14 Uhr,10 - 25 km,<1000,94,2,0,0,9,0,0,0,0,0,0,0,45,27,0,11
m,18-30,nein,Partnerschaft,nein,Montag,14-17 Uhr,10 - 25 km,1000-<2000,95,11,0,16,0,20,11,0,15,15,0,0,0,0,0,7
w,18-30,ja,ledig,nein,Samstag,12-14 Uhr,< 10 km,>4500,135,0,0,0,0,0,126,0,0,0,0,0,0,9,0,0
w,41-50,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,108,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0
w,18-30,nein,Partnerschaft,ja,Montag,12-14 Uhr,< 10 km,2000-<3200,99,0,0,0,0,0,11,0,0,12,0,36,0,0,40,0
w,18-30,nein,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,160,4,0,0,0,0,0,126,0,0,0,0,30,0,0,0
m,18-30,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,82,19,0,0,5,0,20,0,2,7,0,24,0,0,0,5
w,18-30,nein,ledig,ja,Mittwoch,<10 Uhr,10 - 25 km,2000-<3200,18,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0
w,41-50,nein,Partnerschaft,ja,Montag,>17 Uhr,< 10 km,2000-<3200,176,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0
m,18-30,ja,ledig,ja,Mittwoch,<10 Uhr,< 10 km,2000-<3200,52,11,0,0,0,0,8,0,11,19,0,2,0,0,0,1
w,>60,nein,ledig,nein,Montag,14-17 Uhr,< 10 km,1000-<2000,112,0,0,3,10,5,13,8,0,40,0,0,33,0,0,0
w,51-60,ja,Partnerschaft,nein,Freitag,12-14 Uhr,10 - 25 km,1000-<2000,27,0,0,0,11,0,7,2,0,0,0,0,7,0,0,0
m,>60,nein,ledig,nein,Samstag,10-12 Uhr,10 - 25 km,2000-<3200,178,10,42,0,35,0,0,75,0,0,0,0,12,0,0,4
w,18-30,nein,Partnerschaft,ja,Freitag,14-17 Uhr,10 - 25 km,1000-<2000,343,8,0,0,0,0,0,0,195,54,0,8,0,0,0,78
w,18-30,nein,ledig,ja,Mittwoch,10-12 Uhr,< 10 km,1000-<2000,139,0,0,0,0,0,0,36,0,0,0,12,0,91,0,0
w,18-30,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,41,3,0,0,0,11,0,0,0,0,0,0,0,27,0,0
w,18-30,nein,Partnerschaft,ja,Montag,10-12 Uhr,< 10 km,1000-<2000,186,0,12,0,7,0,77,0,0,0,0,0,90,0,0,0
w,51-60,nein,ledig,ja,Samstag,<10 Uhr,10 - 25 km,1000-<2000,85,0,0,0,16,0,4,14,0,0,8,0,15,0,28,0
m,>60,ja,ledig,nein,Samstag,<10 Uhr,< 10 km,3200-<4500,266,8,0,0,12,81,0,56,0,15,0,0,2,0,84,8
w,51-60,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,<1000,176,18,0,0,4,0,9,68,12,56,0,6,3,0,0,0
w,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,> 25 km,1000-<2000,151,0,30,1,0,0,0,0,0,0,0,0,0,0,0,120
w,41-50,ja,ledig,nein,Montag,>17 Uhr,< 10 km,2000-<3200,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
w,18-30,nein,ledig,ja,Donnerstag,10-12 Uhr,10 - 25 km,>4500,72,0,0,16,0,0,0,56,0,0,0,0,0,0,0,0
w,31-40,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,154,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,<1000,186,33,0,5,0,0,5,0,123,9,0,0,0,0,0,11
m,18-30,nein,ledig,nein,Mittwoch,<10 Uhr,< 10 km,>4500,117,1,0,0,0,25,70,0,8,13,0,0,0,0,0,0
m,41-50,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,2000-<3200,20,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8
w,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,85,0,0,15,0,0,0,0,0,0,0,0,0,70,0,0
m,18-30,nein,ledig,nein,Montag,12-14 Uhr,10 - 25 km,2000-<3200,108,9,0,0,42,0,1,0,30,21,0,0,0,0,0,5
m,>60,nein,Partnerschaft,nein,Mittwoch,10-12 Uhr,10 - 25 km,3200-<4500,213,11,0,4,5,0,0,60,0,0,18,27,19,0,0,69
m,18-30,ja,ledig,nein,Montag,12-14 Uhr,10 - 25 km,1000-<2000,192,4,72,0,0,0,13,18,11,9,0,0,0,64,0,1
w,41-50,nein,Partnerschaft,nein,Montag,12-14 Uhr,< 10 km,>4500,70,0,3,0,25,0,0,0,0,0,42,0,0,0,0,0
w,>60,nein,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,3200-<4500,333,0,0,0,33,0,6,20,0,140,0,0,90,30,14,0
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,36,1,0,0,0,0,13,0,10,1,0,0,0,0,0,11
m,18-30,ja,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,3200-<4500,224,1,0,35,42,0,16,0,13,18,0,0,0,0,0,99
m,18-30,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,1000-<2000,181,16,0,0,0,66,11,0,13,12,0,0,0,0,0,63
w,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,10 - 25 km,>4500,115,0,0,0,21,0,10,54,0,0,0,0,20,0,0,10
w,>60,nein,ledig,nein,Montag,<10 Uhr,< 10 km,<1000,164,0,0,8,19,0,6,22,0,0,0,18,19,0,0,72
w,>60,nein,Partnerschaft,nein,Montag,<10 Uhr,10 - 25 km,1000-<2000,114,0,0,6,1,0,77,22,0,0,0,0,8,0,0,0
w,51-60,ja,ledig,ja,Samstag,>17 Uhr,10 - 25 km,2000-<3200,36,0,0,0,0,0,20,6,0,0,0,0,4,6,0,0
m,18-30,nein,Partnerschaft,nein,Samstag,14-17 Uhr,10 - 25 km,<1000,102,6,0,0,0,0,13,0,63,16,0,0,0,0,0,4
w,18-30,nein,Partnerschaft,nein,Montag,12-14 Uhr,< 10 km,<1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,>60,nein,Partnerschaft,nein,Mittwoch,10-12 Uhr,< 10 km,3200-<4500,120,0,0,0,10,0,7,6,0,0,0,0,25,0,72,0
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,219,11,0,0,0,0,22,0,12,20,0,0,0,63,78,13
m,18-30,nein,Partnerschaft,nein,Samstag,>17 Uhr,10 - 25 km,2000-<3200,237,5,3,8,0,72,0,0,143,3,0,0,0,0,0,3
m,>60,nein,Partnerschaft,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,156,3,36,0,17,0,84,0,0,0,0,0,5,0,0,11
m,>60,ja,Partnerschaft,nein,Montag,<10 Uhr,10 - 25 km,2000-<3200,113,8,0,0,14,0,0,40,0,0,0,0,3,40,0,8
w,18-30,nein,ledig,ja,Montag,12-14 Uhr,10 - 25 km,<1000,13,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0
m,31-40,nein,ledig,nein,Dienstag,10-12 Uhr,10 - 25 km,1000-<2000,92,9,0,0,0,0,77,0,0,0,0,0,0,0,0,6
w,41-50,nein,ledig,ja,Freitag,12-14 Uhr,< 10 km,3200-<4500,44,0,0,0,0,0,8,0,0,20,12,0,4,0,0,0
w,18-30,nein,ledig,ja,Montag,10-12 Uhr,> 25 km,2000-<3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,>60,nein,ledig,nein,Montag,<10 Uhr,10 - 25 km,2000-<3200,180,0,0,0,23,0,65,29,0,0,0,0,63,0,0,0
w,>60,nein,Partnerschaft,nein,Mittwoch,10-12 Uhr,< 10 km,2000-<3200,179,0,0,0,33,42,3,28,0,0,20,12,41,0,0,0
m,31-40,ja,Partnerschaft,ja,Samstag,10-12 Uhr,10 - 25 km,1000-<2000,180,12,49,0,0,0,0,0,0,117,0,0,0,0,0,2
w,41-50,nein,ledig,ja,Montag,>17 Uhr,> 25 km,<1000,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
w,>60,ja,ledig,ja,Samstag,10-12 Uhr,> 25 km,1000-<2000,193,0,0,16,19,72,7,7,0,26,35,0,11,0,0,0
m,41-50,ja,ledig,ja,Donnerstag,14-17 Uhr,10 - 25 km,2000-<3200,160,7,0,0,0,6,0,0,0,30,16,0,0,0,90,11
m,>60,ja,ledig,nein,Mittwoch,14-17 Uhr,< 10 km,3200-<4500,142,14,0,0,7,0,0,0,72,0,30,0,18,0,0,1
m,18-30,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,<1000,126,2,0,0,0,25,16,0,61,10,0,3,0,0,0,9
w,41-50,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,ledig,ja,Samstag,12-14 Uhr,< 10 km,1000-<2000,204,7,0,0,22,0,14,0,11,146,0,0,0,0,0,4
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,>4500,203,0,0,0,0,0,90,0,0,0,18,0,0,0,95,0
m,18-30,nein,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,>4500,232,9,0,0,0,0,87,0,9,11,0,0,0,112,0,4
w,51-60,nein,ledig,ja,Samstag,12-14 Uhr,< 10 km,<1000,183,0,0,0,12,0,12,17,0,0,0,42,10,0,90,0
w,>60,ja,Partnerschaft,nein,Samstag,10-12 Uhr,10 - 25 km,<1000,70,0,0,0,9,0,7,25,0,0,3,0,26,0,0,0
m,>60,nein,ledig,nein,Mittwoch,10-12 Uhr,< 10 km,<1000,224,0,10,0,17,0,0,0,0,0,0,0,190,0,0,7
m,18-30,nein,ledig,nein,Samstag,14-17 Uhr,< 10 km,1000-<2000,246,9,0,24,0,0,21,0,4,12,0,0,138,27,0,11
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,2000-<3200,106,0,0,0,32,35,12,5,0,0,0,0,22,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,209,9,0,2,0,0,19,0,152,14,0,12,0,0,0,1
