@relation outputtt-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,41-50,31-40,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Samstag,Donnerstag,Mittwoch,Freitag,Dienstag}
@attribute Einkaufsuhrzeit {'<10 Uhr','14-17 Uhr','10-12 Uhr','>17 Uhr','12-14 Uhr'}
@attribute Wohnort {'< 10 km','10 - 25 km','> 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
w,>60,ja,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,207,?,?,?,35,?,2,14,133,?,?,?,23,?,?,?
m,>60,ja,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,329,1,?,21,5,?,?,?,186,?,?,?,12,104,?,?
m,31-40,ja,ledig,nein,Montag,'14-17 Uhr','< 10 km',1000-<2000,30,17,?,?,3,?,?,?,?,?,8,?,?,?,?,2
w,18-30,nein,ledig,ja,Freitag,'12-14 Uhr','10 - 25 km',2000-<3200,9,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?
w,51-60,nein,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',<1000,101,?,?,?,18,?,6,24,?,24,?,?,29,?,?,?
m,18-30,nein,ledig,ja,Freitag,'<10 Uhr','< 10 km',1000-<2000,317,41,?,?,8,?,17,16,7,93,?,?,?,135,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',>4500,302,?,63,?,32,?,9,77,96,?,?,?,20,5,?,?
m,>60,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,233,10,60,?,2,28,?,8,50,?,?,?,16,9,50,?
m,18-30,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',>4500,236,1,45,?,36,?,1,11,33,?,?,28,?,70,?,11
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',>4500,152,?,16,?,38,?,12,20,8,?,24,?,8,?,?,26
w,51-60,nein,ledig,ja,Dienstag,'10-12 Uhr','< 10 km',2000-<3200,68,?,?,?,2,?,9,20,?,?,35,?,2,?,?,?
w,41-50,ja,Partnerschaft,nein,Mittwoch,'<10 Uhr','< 10 km',>4500,14,?,6,?,?,?,?,?,?,?,?,?,?,8,?,?
w,18-30,nein,Partnerschaft,nein,Montag,'>17 Uhr','10 - 25 km',1000-<2000,27,?,?,?,?,?,?,?,?,27,?,?,?,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,120,?,?,?,13,?,4,57,?,19,?,?,7,20,?,?
w,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,368,?,?,?,?,?,?,48,96,224,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Montag,'14-17 Uhr','10 - 25 km',1000-<2000,153,?,72,?,?,3,?,?,29,28,?,21,?,?,?,?
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,53,8,?,4,12,?,?,?,?,?,?,21,8,?,?,?
w,18-30,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',3200-<4500,155,?,?,35,?,40,?,?,?,?,?,?,?,80,?,?
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','> 25 km',3200-<4500,151,?,1,?,10,?,?,?,?,?,?,?,90,?,?,50
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',2000-<3200,210,14,49,4,?,?,3,?,16,21,?,?,?,45,28,30
w,31-40,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',<1000,172,?,24,9,?,24,?,80,?,?,35,?,?,?,?,?
w,18-30,nein,Partnerschaft,ja,Dienstag,'<10 Uhr','> 25 km',1000-<2000,109,?,?,?,?,7,48,?,?,10,?,32,?,12,?,?
w,41-50,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',3200-<4500,59,?,?,16,36,?,?,?,?,?,7,?,?,?,?,?
w,18-30,nein,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',1000-<2000,37,?,?,?,12,?,?,?,?,?,?,?,?,16,?,9
w,18-30,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',<1000,6,?,?,?,6,?,?,?,?,?,?,?,?,?,?,?
m,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','> 25 km',1000-<2000,128,11,45,?,18,11,?,?,?,?,?,?,12,?,?,31
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,140,?,?,5,32,?,?,?,34,?,30,?,26,?,?,13
m,41-50,nein,ledig,ja,Mittwoch,'>17 Uhr','< 10 km',<1000,287,14,?,?,?,?,?,108,?,?,28,?,?,?,?,137
w,>60,nein,Partnerschaft,nein,Samstag,'>17 Uhr','> 25 km',1000-<2000,364,?,?,21,14,42,3,44,184,?,42,?,14,?,?,?
m,18-30,ja,ledig,nein,Montag,'12-14 Uhr','> 25 km',>4500,129,2,?,24,?,?,5,?,1,19,?,24,?,14,30,10
w,18-30,nein,ledig,nein,Dienstag,'<10 Uhr','< 10 km',<1000,226,?,?,?,25,?,?,?,60,?,?,?,?,51,90,?
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',2000-<3200,303,19,?,4,1,?,48,32,?,140,?,48,11,?,?,?
w,31-40,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',<1000,244,?,?,?,?,?,?,?,189,?,?,?,?,?,?,55
m,18-30,ja,ledig,nein,Montag,'>17 Uhr','10 - 25 km',1000-<2000,416,6,?,?,?,56,10,?,249,37,?,?,?,36,18,4
m,51-60,ja,Partnerschaft,nein,Mittwoch,'14-17 Uhr','< 10 km',2000-<3200,68,3,?,?,?,?,?,?,?,?,?,?,?,?,63,2
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','> 25 km',<1000,23,2,6,?,11,?,?,?,?,?,?,?,2,?,?,2
w,41-50,nein,ledig,ja,Mittwoch,'10-12 Uhr','< 10 km',<1000,221,45,?,?,?,?,?,16,?,?,?,?,?,?,?,160
m,18-30,nein,ledig,nein,Dienstag,'>17 Uhr','< 10 km',1000-<2000,72,11,?,12,6,?,13,?,13,13,?,?,?,?,?,4
m,18-30,ja,ledig,ja,Samstag,'12-14 Uhr','< 10 km',1000-<2000,130,7,?,4,?,?,14,?,50,47,?,?,?,?,?,8
w,18-30,ja,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',2000-<3200,230,36,?,?,63,27,?,?,96,?,?,?,?,8,?,?
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','> 25 km',1000-<2000,177,9,3,?,?,?,2,?,32,19,6,?,52,44,?,10
m,>60,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',<1000,51,19,?,?,8,?,?,?,?,?,?,?,10,?,?,14
w,>60,nein,ledig,ja,Mittwoch,'>17 Uhr','< 10 km',1000-<2000,130,?,?,?,26,?,9,19,?,?,?,?,16,?,60,?
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',2000-<3200,348,?,?,?,21,?,10,16,99,?,?,?,102,52,48,?
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',>4500,357,3,70,?,?,?,4,?,2,138,?,?,?,?,140,?
m,>60,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','> 25 km',3200-<4500,46,?,?,?,5,?,?,?,?,?,?,?,17,2,?,22
w,>60,nein,Partnerschaft,nein,Mittwoch,'<10 Uhr','< 10 km',2000-<3200,86,4,?,?,8,?,9,12,?,?,?,?,15,?,?,38
m,>60,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,84,8,14,?,12,12,?,?,?,22,?,?,16,?,?,?
w,18-30,nein,ledig,ja,Mittwoch,'14-17 Uhr','10 - 25 km',2000-<3200,86,?,?,?,?,?,?,?,?,?,?,21,?,?,?,65
m,18-30,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,258,7,90,?,28,35,20,?,12,3,?,?,56,?,?,7
m,41-50,ja,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',<1000,299,9,45,?,28,?,?,108,33,?,48,?,?,28,?,?
m,18-30,ja,ledig,ja,Samstag,'12-14 Uhr','> 25 km',1000-<2000,231,9,?,?,?,54,2,20,76,8,?,?,?,?,48,14
w,18-30,ja,Partnerschaft,ja,Samstag,'>17 Uhr','< 10 km',<1000,94,?,42,2,20,?,?,?,?,?,?,?,?,30,?,?
w,18-30,nein,Partnerschaft,ja,Samstag,'14-17 Uhr','10 - 25 km',3200-<4500,259,?,?,?,?,40,?,?,?,153,?,32,?,?,?,34
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',<1000,279,?,?,?,6,?,6,36,?,72,?,?,47,112,?,?
w,>60,nein,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,173,36,?,?,31,?,10,16,?,?,18,?,22,8,32,?
w,41-50,nein,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,258,54,?,18,?,?,?,?,132,?,?,?,54,?,?,?
m,18-30,nein,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,176,28,35,?,?,?,6,?,96,1,?,?,?,?,?,10
m,>60,ja,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',2000-<3200,166,10,48,?,18,6,?,?,?,?,32,?,?,45,?,7
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,252,11,?,?,21,?,?,90,?,?,?,?,18,?,?,112
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,43,14,?,?,12,?,?,?,9,2,?,?,?,?,?,6
m,18-30,nein,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,247,1,?,4,?,24,10,60,5,9,?,?,?,88,40,6
w,18-30,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','< 10 km',>4500,210,?,?,?,42,?,?,?,?,128,?,?,?,?,40,?
w,18-30,nein,ledig,ja,Freitag,'12-14 Uhr','10 - 25 km',1000-<2000,247,?,?,?,?,?,189,?,58,?,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Freitag,'14-17 Uhr','10 - 25 km',3200-<4500,531,?,?,?,?,21,?,?,36,119,?,?,100,?,189,66
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','< 10 km',<1000,114,?,?,24,?,?,?,90,?,?,?,?,?,?,?,?
w,31-40,nein,Partnerschaft,nein,Mittwoch,'>17 Uhr','10 - 25 km',1000-<2000,18,12,?,?,?,?,?,?,?,?,?,6,?,?,?,?
m,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,331,14,?,?,3,?,?,?,?,135,?,?,3,49,120,7
m,41-50,ja,ledig,ja,Freitag,'>17 Uhr','> 25 km',1000-<2000,312,?,?,?,?,?,?,18,?,100,?,?,72,28,30,64
m,>60,ja,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',>4500,174,9,?,?,8,44,?,70,?,?,?,?,15,?,15,13
w,31-40,nein,ledig,ja,Montag,'10-12 Uhr','10 - 25 km',1000-<2000,222,72,24,?,?,?,?,96,?,?,30,?,?,?,?,?
w,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,334,?,?,?,24,?,?,?,63,108,3,?,?,16,120,?
m,41-50,nein,ledig,nein,Samstag,'>17 Uhr','> 25 km',2000-<3200,161,11,24,?,?,?,?,?,108,?,?,?,?,?,9,9
w,>60,ja,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,206,?,?,?,20,?,2,14,96,?,?,35,27,?,?,12
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,282,?,?,?,62,?,3,60,?,?,?,?,31,126,?,?
m,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',3200-<4500,287,?,?,?,12,?,3,28,146,17,45,?,?,22,?,14
m,51-60,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','10 - 25 km',>4500,162,14,1,?,?,?,114,?,?,?,27,?,?,?,?,6
w,41-50,nein,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',2000-<3200,225,?,?,?,?,?,48,?,?,69,?,?,?,108,?,?
w,51-60,ja,ledig,ja,Mittwoch,'10-12 Uhr','< 10 km',1000-<2000,308,?,27,?,?,?,5,28,76,?,?,?,4,32,136,?
m,>60,nein,Partnerschaft,ja,Mittwoch,'<10 Uhr','> 25 km',<1000,195,7,?,?,13,?,?,84,?,?,?,?,88,?,?,3
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,235,4,?,16,56,?,9,?,10,1,?,?,80,54,?,5
w,>60,nein,Partnerschaft,nein,Freitag,'10-12 Uhr','10 - 25 km',1000-<2000,442,20,?,?,13,?,7,102,?,?,40,?,148,112,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','10 - 25 km',2000-<3200,100,15,?,?,16,?,?,21,?,?,?,?,30,18,?,?
w,18-30,ja,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',3200-<4500,277,?,?,?,?,40,?,11,?,48,20,14,144,?,?,?
w,>60,nein,Partnerschaft,nein,Mittwoch,'<10 Uhr','10 - 25 km',1000-<2000,99,?,?,?,21,?,4,18,38,?,?,?,18,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',>4500,433,?,63,4,17,?,46,29,192,?,?,?,82,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,332,?,32,12,22,?,1,78,?,?,54,?,133,?,?,?
w,31-40,nein,ledig,ja,Donnerstag,'<10 Uhr','10 - 25 km',3200-<4500,5,?,5,?,?,?,?,?,?,?,?,?,?,?,?,?
w,51-60,ja,ledig,nein,Montag,'14-17 Uhr','< 10 km',1000-<2000,352,?,?,?,7,?,2,114,210,?,?,?,19,?,?,?
m,51-60,nein,ledig,ja,Samstag,'>17 Uhr','> 25 km',3200-<4500,106,3,?,1,?,42,?,?,2,?,18,12,?,18,?,10
w,>60,ja,ledig,nein,Dienstag,'10-12 Uhr','10 - 25 km',<1000,198,?,?,24,17,?,7,?,29,?,45,?,21,55,?,?
m,18-30,nein,ledig,ja,Mittwoch,'<10 Uhr','10 - 25 km',2000-<3200,50,2,?,?,?,?,11,?,15,21,?,?,?,?,?,1
m,18-30,nein,Partnerschaft,ja,Samstag,'14-17 Uhr','10 - 25 km',<1000,95,12,40,?,?,?,11,?,13,17,?,?,?,?,?,2
m,>60,ja,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',3200-<4500,132,?,?,?,3,9,?,?,60,?,?,?,19,25,16,?
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',>4500,182,?,?,?,26,?,13,13,124,?,?,?,6,?,?,?
m,31-40,nein,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,208,7,48,?,?,?,?,?,144,?,?,?,?,?,?,9
w,18-30,ja,ledig,ja,Montag,'>17 Uhr','10 - 25 km',>4500,31,?,18,?,?,?,?,9,?,?,?,?,4,?,?,?
w,41-50,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,71,18,21,?,?,?,?,?,?,?,?,21,?,?,?,11
w,>60,ja,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,172,?,?,?,7,?,8,24,?,?,?,?,133,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',<1000,93,?,?,?,8,?,2,27,?,?,27,?,29,?,?,?
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','< 10 km',1000-<2000,136,?,?,?,23,?,2,22,?,24,?,2,3,60,?,?
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,77,12,?,?,?,?,16,?,19,18,?,?,?,?,?,12
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',3200-<4500,158,20,?,?,4,?,2,20,22,?,?,?,11,?,13,66
w,18-30,nein,Partnerschaft,nein,Freitag,'<10 Uhr','> 25 km',2000-<3200,89,?,15,?,?,18,?,?,?,?,20,?,?,36,?,?
w,18-30,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',3200-<4500,173,20,?,?,?,?,?,?,?,153,?,?,?,?,?,?
w,>60,ja,ledig,nein,Freitag,'10-12 Uhr','< 10 km',3200-<4500,91,?,30,?,25,?,5,24,?,?,?,?,7,?,?,?
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',>4500,188,14,2,?,15,?,?,64,18,?,56,?,15,?,?,4
m,18-30,nein,Partnerschaft,ja,Samstag,'14-17 Uhr','< 10 km',3200-<4500,47,7,?,?,?,?,5,?,4,19,?,?,?,?,?,12
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',2000-<3200,31,?,?,?,?,?,12,?,?,13,?,?,?,?,?,6
w,18-30,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,153,?,?,?,?,?,?,3,126,?,?,24,?,?,?,?
w,31-40,nein,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,261,?,?,?,?,?,144,105,12,?,?,?,?,?,?,?
w,18-30,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','< 10 km',3200-<4500,93,?,?,?,?,?,?,?,?,?,9,?,?,?,84,?
w,>60,ja,ledig,nein,Dienstag,'<10 Uhr','< 10 km',3200-<4500,633,?,32,?,58,56,10,48,259,?,?,3,167,?,?,?
w,41-50,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,43,9,?,?,?,?,?,?,?,?,30,?,?,4,?,?
w,41-50,ja,Partnerschaft,ja,Mittwoch,'12-14 Uhr','10 - 25 km',3200-<4500,117,21,?,?,?,?,?,?,?,?,?,?,?,96,?,?
w,41-50,nein,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,124,?,?,?,?,?,32,34,?,34,?,24,?,?,?,?
m,41-50,nein,Partnerschaft,nein,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,187,9,?,4,48,?,?,?,56,?,?,4,?,?,?,66
m,18-30,nein,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',<1000,238,14,?,?,?,?,11,?,139,61,?,?,?,?,?,13
w,41-50,ja,ledig,ja,Dienstag,'<10 Uhr','< 10 km',>4500,253,?,?,?,?,?,64,84,105,?,?,?,?,?,?,?
w,51-60,nein,Partnerschaft,ja,Samstag,'14-17 Uhr','10 - 25 km',>4500,116,?,?,?,4,?,10,75,?,?,12,?,15,?,?,?
m,18-30,nein,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',1000-<2000,188,4,?,?,28,?,19,?,75,20,?,?,?,9,?,33
w,18-30,nein,ledig,nein,Dienstag,'<10 Uhr','< 10 km',2000-<3200,4,?,?,?,?,?,?,?,?,?,4,?,?,?,?,?
w,51-60,ja,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,193,25,40,?,107,?,1,8,?,?,?,?,12,?,?,?
w,18-30,nein,Partnerschaft,ja,Samstag,'>17 Uhr','10 - 25 km',<1000,30,?,?,?,?,?,?,?,30,?,?,?,?,?,?,?
w,41-50,ja,Partnerschaft,nein,Mittwoch,'>17 Uhr','< 10 km',>4500,85,?,?,?,?,40,?,11,?,?,16,18,?,?,?,?
m,41-50,nein,ledig,ja,Samstag,'<10 Uhr','< 10 km',2000-<3200,134,14,?,?,?,?,?,?,?,?,?,?,?,?,?,120
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','> 25 km',<1000,250,2,56,?,7,24,16,?,72,16,?,?,?,?,57,?
m,>60,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,132,29,?,?,7,?,?,?,?,?,24,?,8,?,?,64
w,18-30,nein,Partnerschaft,ja,Freitag,'>17 Uhr','10 - 25 km',1000-<2000,121,?,?,?,?,?,?,17,?,?,?,?,?,104,?,?
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','10 - 25 km',3200-<4500,268,?,48,?,18,?,6,11,100,?,54,?,31,?,?,?
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',>4500,162,5,?,?,?,?,50,?,11,12,?,?,?,77,?,7
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',1000-<2000,378,7,56,?,36,72,14,?,162,1,?,3,?,22,?,5
w,51-60,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',2000-<3200,43,?,?,4,5,?,9,4,?,?,15,?,6,?,?,?
m,18-30,ja,ledig,ja,Donnerstag,'>17 Uhr','< 10 km',3200-<4500,93,8,?,?,?,?,3,?,?,15,6,?,?,?,60,1
w,18-30,nein,ledig,ja,Freitag,'10-12 Uhr','< 10 km',1000-<2000,69,?,?,35,12,?,?,?,?,?,?,?,?,?,?,22
w,31-40,nein,ledig,ja,Mittwoch,'14-17 Uhr','10 - 25 km',2000-<3200,96,4,?,2,?,?,?,?,28,?,?,?,?,55,?,7
m,31-40,nein,Partnerschaft,nein,Montag,'<10 Uhr','10 - 25 km',>4500,240,5,?,5,?,?,?,?,216,?,?,?,?,?,?,14
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',<1000,255,?,?,?,32,?,9,18,?,?,?,?,35,77,?,84
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,264,13,40,?,4,?,?,?,?,?,?,6,18,12,78,93
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,181,17,14,?,?,?,20,66,15,42,?,?,?,?,?,7
w,31-40,nein,ledig,ja,Mittwoch,'14-17 Uhr','10 - 25 km',2000-<3200,78,?,?,?,?,8,?,?,20,?,?,?,?,50,?,?
m,41-50,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','10 - 25 km',<1000,73,11,?,?,6,?,?,?,?,39,9,?,8,?,?,?
w,>60,ja,ledig,nein,Montag,'<10 Uhr','10 - 25 km',<1000,265,?,?,?,3,8,19,108,?,?,?,?,13,50,64,?
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',>4500,428,2,?,21,?,?,3,?,270,109,?,?,?,?,18,5
w,41-50,nein,ledig,nein,Dienstag,'>17 Uhr','< 10 km',<1000,162,?,28,?,?,?,?,?,68,?,?,?,?,?,60,6
m,41-50,ja,ledig,nein,Samstag,'12-14 Uhr','< 10 km',<1000,128,9,9,?,?,?,18,?,?,85,3,?,?,?,?,4
m,51-60,ja,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',3200-<4500,486,2,40,?,?,72,?,64,232,15,?,18,?,36,?,7
w,31-40,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',2000-<3200,53,?,4,1,?,?,?,?,?,?,?,?,48,?,?,?
w,18-30,nein,Partnerschaft,nein,Freitag,'10-12 Uhr','< 10 km',2000-<3200,136,?,?,?,10,?,?,?,?,126,?,?,?,?,?,?
w,18-30,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',1000-<2000,192,?,15,?,15,?,?,?,?,96,?,?,?,66,?,?
w,41-50,nein,ledig,ja,Freitag,'10-12 Uhr','> 25 km',>4500,21,?,?,?,?,?,?,?,?,?,14,?,?,7,?,?
w,41-50,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',>4500,46,4,?,?,?,42,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','> 25 km',1000-<2000,289,?,?,18,72,91,?,18,?,?,42,?,?,?,?,48
w,41-50,ja,Partnerschaft,nein,Freitag,'>17 Uhr','10 - 25 km',2000-<3200,33,?,?,24,?,?,?,9,?,?,?,?,?,?,?,?
m,18-30,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,185,12,?,?,?,?,1,?,16,18,?,?,126,?,?,12
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','< 10 km',<1000,185,45,?,?,?,?,7,65,1,55,?,?,?,?,?,12
m,18-30,ja,ledig,ja,Samstag,'<10 Uhr','< 10 km',3200-<4500,88,7,?,?,?,?,16,42,2,11,?,?,?,?,?,10
w,41-50,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',<1000,149,?,?,2,?,?,?,?,119,20,?,?,?,?,?,8
m,41-50,nein,ledig,ja,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,100,7,8,?,?,10,?,72,?,?,?,?,?,?,?,3
m,18-30,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','> 25 km',1000-<2000,171,41,?,?,?,?,4,39,7,16,?,?,60,?,?,4
w,41-50,nein,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',<1000,290,?,32,24,?,?,?,?,?,136,42,?,?,?,?,56
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,320,?,?,?,10,?,?,?,63,198,?,?,12,16,10,11
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',2000-<3200,279,?,?,?,16,?,62,22,?,80,?,?,11,88,?,?
w,18-30,nein,Partnerschaft,nein,Mittwoch,'>17 Uhr','> 25 km',1000-<2000,192,?,2,18,70,?,102,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,nein,Freitag,'14-17 Uhr','< 10 km',3200-<4500,89,?,?,?,4,?,7,?,?,?,?,?,18,?,60,?
m,>60,ja,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,99,24,?,6,5,?,?,?,45,?,8,?,8,?,?,3
m,41-50,ja,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,71,16,?,?,?,?,?,?,?,?,?,?,?,12,?,43
w,51-60,nein,ledig,ja,Freitag,'14-17 Uhr','10 - 25 km',3200-<4500,41,?,?,?,2,?,9,10,?,?,9,?,11,?,?,?
w,18-30,nein,ledig,ja,Montag,'>17 Uhr','10 - 25 km',2000-<3200,168,?,28,?,?,?,?,48,66,?,3,5,?,18,?,?
m,>60,nein,Partnerschaft,nein,Dienstag,'<10 Uhr','< 10 km',2000-<3200,133,12,63,?,8,?,?,?,?,?,?,?,?,?,42,8
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','> 25 km',1000-<2000,314,45,?,8,37,?,3,100,?,?,?,?,26,11,?,84
w,51-60,ja,ledig,ja,Freitag,'<10 Uhr','10 - 25 km',>4500,345,?,63,?,6,?,85,29,?,100,?,?,62,?,?,?
m,18-30,nein,Partnerschaft,nein,Mittwoch,'10-12 Uhr','< 10 km',2000-<3200,212,11,?,?,?,?,18,?,10,20,6,?,40,?,?,107
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','> 25 km',<1000,150,5,60,?,?,?,21,?,?,15,?,?,42,?,?,7
